R,algorithm,date,iteration,seed,size
4000000,RLSSDstarstar,20210114095010_741,17727,16106142106340530,2000
1000000,RLSSDstarstar,20210114095010_757,6765,16106142107462770,1000
1000000,RLSSDstarstar,20210114095010_83,7378,16106142108169930,1000
1000000,RLSSDstarstar,20210114095010_883,6780,16106142108689880,1000
1000000,RLSSDstarstar,20210114095010_884,5084,16106142108747808,1000
1000000,RLSSDstarstar,20210114095010_89,7034,16106142108799642,1000
1000000,RLSSDstarstar,20210114095010_988,7198,16106142109770400,1000
4000000,RLSSDstarstar,20210114095011_001,14304,16106142109789570,2000
4000000,RLSSDstarstar,20210114095011_026,15924,16106142110020810,2000
4000000,RLSSDstarstar,20210114095011_035,14526,16106142110111580,2000
1000000,RLSSDstarstar,20210114095011_185,6111,16106142111710450,1000
4000000,RLSSDstarstar,20210114095011_212,15253,16106142111857280,2000
4000000,RLSSDstarstar,20210114095011_238,16663,16106142112126560,2000
4000000,RLSSDstarstar,20210114095011_242,20260,16106142112112880,2000
4000000,RLSSDstarstar,20210114095011_26,14037,16106142112390370,2000
1000000,RLSSDstarstar,20210114095011_268,8407,16106142112558560,1000
1000000,RLSSDstarstar,20210114095011_276,7268,16106142112657880,1000
4000000,RLSSDstarstar,20210114095011_354,15982,16106142112691620,2000
4000000,RLSSDstarstar,20210114095011_39,14366,16106142113654110,2000
1000000,RLSSDstarstar,20210114095011_399,4790,16106142113896830,1000
4000000,RLSSDstarstar,20210114095011_567,17082,16106142115040040,2000
4000000,RLSSDstarstar,20210114095011_648,20002,16106142115180940,2000
1000000,RLSSDstarstar,20210114095011_656,6757,16106142116456180,1000
1000000,RLSSDstarstar,20210114095011_658,5948,16106142116490720,1000
1000000,RLSSDstarstar,20210114095011_758,6282,16106142117492640,1000
4000000,RLSSDstarstar,20210114095011_758,17745,16106142117299818,2000
1000000,RLSSDstarstar,20210114095011_768,5319,16106142117593442,1000
1000000,RLSSDstarstar,20210114095011_77,7650,16106142117586780,1000
4000000,RLSSDstarstar,20210114095011_916,16120,16106142118611200,2000
4000000,RLSSDstarstar,20210114095011_92,15380,16106142118729070,2000
4000000,RLSSDstarstar,20210114095011_946,13955,16106142119095610,2000
1000000,RLSSDstarstar,20210114095012_162,5910,16106142121481668,1000
1000000,RLSSDstarstar,20210114095012_207,6324,16106142121913750,1000
1000000,RLSSDstarstar,20210114095012_261,6296,16106142122501900,1000
1000000,RLSSDstarstar,20210114095012_514,6762,16106142124946700,1000
4000000,RLSSDstarstar,20210114095012_551,15541,16106142125133020,2000
1000000,RLSSDstarstar,20210114095012_559,4572,16106142125515520,1000
4000000,RLSSDstarstar,20210114095012_588,12841,16106142125596590,2000
4000000,RLSSDstarstar,20210114095012_701,12154,16106142126715600,2000
1000000,RLSSDstarstar,20210114095012_714,9297,16106142127016662,1000
1000000,RLSSDstarstar,20210114095012_775,5635,16106142127666960,1000
1000000,RLSSDstarstar,20210114095012_785,6714,16106142127753950,1000
1000000,RLSSDstarstar,20210114095012_788,5040,16106142127806870,1000
4000000,RLSSDstarstar,20210114095012_925,14696,16106142128955190,2000
1000000,RLSSDstarstar,20210114095012_995,5690,16106142129808650,1000
4000000,RLSSDstarstar,20210114095013_184,14201,16106142131503620,2000
4000000,RLSSDstarstar,20210114095013_214,12584,16106142131851512,2000
1000000,RLSSDstarstar,20210114095013_216,6189,16106142132058210,1000
4000000,RLSSDstarstar,20210114095013_249,15804,16106142132189200,2000
1000000,RLSSDstarstar,20210114095013_259,8796,16106142132443510,1000
1000000,RLSSDstarstar,20210114095013_275,10549,16106142132512560,1000
1000000,RLSSDstarstar,20210114095013_279,9470,16106142132604890,1000
4000000,RLSSDstarstar,20210114095013_286,16402,16106142132499130,2000
4000000,RLSSDstarstar,20210114095013_379,16362,16106142132779530,2000
4000000,RLSSDstarstar,20210114095013_383,18029,16106142132801990,2000
1000000,RLSSDstarstar,20210114095013_452,6056,16106142134398702,1000
1000000,RLSSDstarstar,20210114095013_463,6790,16106142134478468,1000
4000000,RLSSDstarstar,20210114095013_506,16134,16106142134635230,2000
4000000,RLSSDstarstar,20210114095013_537,15814,16106142134978750,2000
1000000,RLSSDstarstar,20210114095013_549,6040,16106142135384650,1000
1000000,RLSSDstarstar,20210114095013_639,5586,16106142135717152,1000
1000000,RLSSDstarstar,20210114095013_645,4920,16106142136380050,1000
1000000,RLSSDstarstar,20210114095013_681,6298,16106142136691862,1000
4000000,RLSSDstarstar,20210114095013_712,15043,16106142136891602,2000
1000000,RLSSDstarstar,20210114095013_739,10190,16106142137237790,1000
4000000,RLSSDstarstar,20210114095013_748,14790,16106142137180550,2000
1000000,RLSSDstarstar,20210114095014_01,7583,16106142139938150,1000
4000000,RLSSDstarstar,20210114095014_157,12942,16106142141306290,2000
4000000,RLSSDstarstar,20210114095014_226,14841,16106142141980690,2000
4000000,RLSSDstarstar,20210114095014_255,12363,16106142142313540,2000
1000000,RLSSDstarstar,20210114095014_389,6578,16106142143765090,1000
4000000,RLSSDstarstar,20210114095014_402,12597,16106142143780530,2000
1000000,RLSSDstarstar,20210114095014_48,6971,16106142144655970,1000
4000000,RLSSDstarstar,20210114095014_535,11112,16106142145013340,2000
4000000,RLSSDstarstar,20210114095014_697,14158,16106142146683430,2000
4000000,RLSSDstarstar,20210114095014_81,19601,16106142147719020,2000
4000000,RLSSDstarstar,20210114095014_887,12534,16106142148035418,2000
4000000,RLSSDstarstar,20210114095014_904,11547,16106142148753080,2000
4000000,RLSSDstarstar,20210114095015_073,15104,16106142150247030,2000
1000000,RLSSDstarstar,20210114095015_1,10219,16106142150783000,1000
1000000,RLSSDstarstar,20210114095015_208,10090,16106142151848770,1000
4000000,RLSSDstarstar,20210114095015_213,14290,16106142151873880,2000
1000000,RLSSDstarstar,20210114095015_224,8026,16106142152100730,1000
4000000,RLSSDstarstar,20210114095015_255,14648,16106142152235150,2000
1000000,RLSSDstarstar,20210114095015_48,6480,16106142154654220,1000
1000000,RLSSDstarstar,20210114095015_497,5835,16106142154847180,1000
4000000,RLSSDstarstar,20210114095015_613,17370,16106142155778480,2000
4000000,RLSSDstarstar,20210114095015_737,12147,16106142156257442,2000
1000000,RLSSDstarstar,20210114095015_785,8187,16106142157650140,1000
4000000,RLSSDstarstar,20210114095015_815,14106,16106142157799310,2000
4000000,RLSSDstarstar,20210114095015_881,13763,16106142158416130,2000
1000000,RLSSDstarstar,20210114095015_907,7008,16106142158879700,1000
1000000,RLSSDstarstar,20210114095016_032,6295,16106142160190420,1000
4000000,RLSSDstarstar,20210114095016_037,14675,16106142159361510,2000
1000000,RLSSDstarstar,20210114095016_049,6701,16106142160330660,1000
1000000,RLSSDstarstar,20210114095016_079,6911,16106142160564200,1000
1000000,RLSSDstarstar,20210114095016_097,4703,16106142160840790,1000
1000000,RLSSDstarstar,20210114095016_125,6618,16106142161122570,1000
4000000,RLSSDstarstar,20210114095016_399,20138,16106142161691770,2000
4000000,RLSSDstarstar,20210114095016_421,12854,16106142162035440,2000
4000000,RLSSDstarstar,20210114095016_465,16297,16106142164113582,2000
1000000,RLSSDstarstar,20210114095016_491,6143,16106142164665130,1000
1000000,RLSSDstarstar,20210114095016_558,6587,16106142165279190,1000
1000000,RLSSDstarstar,20210114095016_638,6631,16106142166180160,1000
1000000,RLSSDstarstar,20210114095016_657,6052,16106142166344212,1000
1000000,RLSSDstarstar,20210114095016_674,6763,16106142166390020,1000
1000000,RLSSDstarstar,20210114095016_806,6045,16106142167845790,1000
1000000,RLSSDstarstar,20210114095016_824,5236,16106142168083860,1000
1000000,RLSSDstarstar,20210114095016_982,5069,16106142169633638,1000
1000000,RLSSDstarstar,20210114095017_17,5805,16106142171555368,1000
1000000,RLSSDstarstar,20210114095017_188,8426,16106142171715760,1000
1000000,RLSSDstarstar,20210114095017_256,7983,16106142172325390,1000
1000000,RLSSDstarstar,20210114095017_274,5816,16106142172574450,1000
1000000,RLSSDstarstar,20210114095017_291,7467,16106142172751132,1000
4000000,RLSSDstarstar,20210114095017_486,13136,16106142173810390,2000
4000000,RLSSDstarstar,20210114095017_503,20456,16106142173844212,2000
1000000,RLSSDstarstar,20210114095017_606,7168,16106142175498430,1000
1000000,RLSSDstarstar,20210114095017_65,5212,16106142176128890,1000
1000000,RLSSDstarstar,20210114095017_672,5458,16106142176488530,1000
4000000,RLSSDstarstar,20210114095017_704,17530,16106142176072380,2000
4000000,RLSSDstarstar,20210114095017_73,13691,16106142176769380,2000
1000000,RLSSDstarstar,20210114095017_768,5780,16106142177521120,1000
1000000,RLSSDstarstar,20210114095017_976,6654,16106142179550230,1000
4000000,RLSSDstarstar,20210114095018_135,12826,16106142180862182,2000
4000000,RLSSDstarstar,20210114095018_148,12928,16106142181072860,2000
1000000,RLSSDstarstar,20210114095018_198,5956,16106142181795002,1000
4000000,RLSSDstarstar,20210114095018_278,12698,16106142181767130,2000
1000000,RLSSDstarstar,20210114095018_346,5780,16106142183323072,1000
1000000,RLSSDstarstar,20210114095018_348,5862,16106142183349928,1000
1000000,RLSSDstarstar,20210114095018_579,7247,16106142184957212,1000
4000000,RLSSDstarstar,20210114095018_632,13713,16106142185800300,2000
4000000,RLSSDstarstar,20210114095018_667,11572,16106142186333460,2000
4000000,RLSSDstarstar,20210114095018_767,14065,16106142187194360,2000
1000000,RLSSDstarstar,20210114095018_768,6309,16106142187481800,1000
4000000,RLSSDstarstar,20210114095018_799,11486,16106142187688640,2000
1000000,RLSSDstarstar,20210114095018_876,5075,16106142188566908,1000
1000000,RLSSDstarstar,20210114095019_028,6951,16106142188752740,1000
1000000,RLSSDstarstar,20210114095019_476,6983,16106142193932440,1000
4000000,RLSSDstarstar,20210114095019_479,12625,16106142193786760,2000
1000000,RLSSDstarstar,20210114095019_492,8341,16106142194121370,1000
1000000,RLSSDstarstar,20210114095019_494,6379,16106142194804152,1000
1000000,RLSSDstarstar,20210114095019_564,7310,16106142195484430,1000
4000000,RLSSDstarstar,20210114095019_585,16246,16106142195484418,2000
1000000,RLSSDstarstar,20210114095019_662,9382,16106142196397778,1000
4000000,RLSSDstarstar,20210114095019_746,14652,16106142196472558,2000
4000000,RLSSDstarstar,20210114095019_775,14692,16106142197468268,2000
4000000,RLSSDstarstar,20210114095019_881,18019,16106142198427000,2000
4000000,RLSSDstarstar,20210114095019_912,14809,16106142198707458,2000
1000000,RLSSDstarstar,20210114095019_92,8174,16106142199055820,1000
1000000,RLSSDstarstar,20210114095019_92,5803,16106142199068370,1000
4000000,RLSSDstarstar,20210114095020_007,13141,16106142199204650,2000
1000000,RLSSDstarstar,20210114095020_024,7160,16106142200119122,1000
4000000,RLSSDstarstar,20210114095020_032,14738,16106142200075700,2000
1000000,RLSSDstarstar,20210114095020_064,7075,16106142200513310,1000
1000000,RLSSDstarstar,20210114095020_081,10737,16106142200606502,1000
4000000,RLSSDstarstar,20210114095020_159,21397,16106142201226050,2000
4000000,RLSSDstarstar,20210114095020_256,14309,16106142202309762,2000
4000000,RLSSDstarstar,20210114095020_537,13106,16106142205125200,2000
1000000,RLSSDstarstar,20210114095020_557,5888,16106142205470840,1000
1000000,RLSSDstarstar,20210114095020_582,6485,16106142205717960,1000
4000000,RLSSDstarstar,20210114095020_711,12330,16106142206239480,2000
4000000,RLSSDstarstar,20210114095020_738,14723,16106142207123580,2000
1000000,RLSSDstarstar,20210114095020_738,6472,16106142207277970,1000
1000000,RLSSDstarstar,20210114095020_783,6154,16106142207733058,1000
4000000,RLSSDstarstar,20210114095020_788,13889,16106142207651380,2000
1000000,RLSSDstarstar,20210114095020_799,5538,16106142207906210,1000
4000000,RLSSDstarstar,20210114095020_836,14812,16106142208068920,2000
4000000,RLSSDstarstar,20210114095021_072,18696,16106142210425990,2000
4000000,RLSSDstarstar,20210114095021_083,14905,16106142210608080,2000
4000000,RLSSDstarstar,20210114095021_149,15026,16106142210842700,2000
4000000,RLSSDstarstar,20210114095021_195,20428,16106142211650500,2000
4000000,RLSSDstarstar,20210114095021_243,13095,16106142212201150,2000
1000000,RLSSDstarstar,20210114095021_255,7057,16106142212444770,1000
4000000,RLSSDstarstar,20210114095021_399,13849,16106142213783560,2000
1000000,RLSSDstarstar,20210114095021_432,7174,16106142214212242,1000
1000000,RLSSDstarstar,20210114095021_453,7278,16106142214414410,1000
4000000,RLSSDstarstar,20210114095021_473,12149,16106142214536740,2000
4000000,RLSSDstarstar,20210114095021_544,12731,16106142215238450,2000
331776,RLSSDstarstar,20210125174359_199,1155,16115930362761820,12
331776,RLSSDstarstar,20210125174400_226,893,16115930402010900,12
331776,RLSSDstarstar,20210125174400_307,1280,16115930402806290,12
331776,RLSSDstarstar,20210125175049_479,826,16115934493930212,12
331776,RLSSDstarstar,20210125175049_538,1509,16115934494808770,12
331776,RLSSDstarstar,20210125175049_707,1382,16115934496491280,12
331776,RLSSDstarstar,20210125175049_714,1097,16115934496730160,12
331776,RLSSDstarstar,20210125175049_835,1058,16115934497924560,12
331776,RLSSDstarstar,20210125175049_892,1437,16115934498006650,12
331776,RLSSDstarstar,20210125175049_907,801,16115934498919188,12
49787136,RLSSDstarstar,20210125175122_321,19826,16115934791637950,24
49787136,RLSSDstarstar,20210125175123_107,16383,16115934805075050,24
49787136,RLSSDstarstar,20210125175126_121,10351,16115934842737170,24
49787136,RLSSDstarstar,20210125175127_439,21008,16115934838247330,24
49787136,RLSSDstarstar,20210125175131_618,27098,16115934866647460,24
49787136,RLSSDstarstar,20210125175137_792,9753,16115934956784940,24
49787136,RLSSDstarstar,20210125175139_363,9580,16115934977932980,24
49787136,RLSSDstarstar,20210125175139_446,5505,16115934986722450,24
49787136,RLSSDstarstar,20210125175142_49,22419,16115934997381350,24
49787136,RLSSDstarstar,20210125175143_792,9981,16115935024911540,24
49787136,RLSSDstarstar,20210125181853_03,10917,16115951309741440,24
49787136,RLSSDstarstar,20210125181853_699,12052,16115951316367070,24
49787136,RLSSDstarstar,20210125181854_578,11084,16115951328046200,24
49787136,RLSSDstarstar,20210125181855_355,15226,16115951328263978,24
49787136,RLSSDstarstar,20210125181856_559,20091,16115951331171638,24
49787136,RLSSDstarstar,20210125181858_745,5333,16115951378216630,24
49787136,RLSSDstarstar,20210125181900_674,12704,16115951383864120,24
49787136,RLSSDstarstar,20210125181900_921,11902,16115951387457590,24
49787136,RLSSDstarstar,20210125181902_546,11202,16115951401872448,24
49787136,RLSSDstarstar,20210125181905_767,10888,16115951452078580,24
331776,RLSSDstarstar,20210125183605_167,1042,16115961634504250,12
331776,RLSSDstarstar,20210125183606_066,814,16115961660294868,12
331776,RLSSDstarstar,20210125183606_22,1293,16115961661578150,12
331776,RLSSDstarstar,20210125183606_285,1341,16115961662204890,12
331776,RLSSDstarstar,20210125183606_925,1057,16115961668754960,12
49787136,RLSSDstarstar,20210125183608_049,12353,16115961660294868,24
49787136,RLSSDstarstar,20210125183608_575,14641,16115961660669770,24
49787136,RLSSDstarstar,20210125183610_656,12864,16115961682014710,24
49787136,RLSSDstarstar,20210125183611_894,13403,16115961690441010,24
49787136,RLSSDstarstar,20210125183612_989,4001,16115961718948532,24
49787136,RLSSDstarstar,20210125183614_569,6707,16115961729901030,24
331776,RLSSDstarstar,20210125183614_622,806,16115961745703722,12
331776,RLSSDstarstar,20210125183614_714,1444,16115961746225760,12
331776,RLSSDstarstar,20210125183614_842,925,16115961747749210,12
49787136,RLSSDstarstar,20210125183616_475,12467,16115961739928340,24
49787136,RLSSDstarstar,20210125183616_986,14032,16115961741284530,24
331776,RLSSDstarstar,20210125183619_179,734,16115961791372520,12
49787136,RLSSDstarstar,20210125183619_374,8443,16115961779136160,24
331776,RLSSDstarstar,20210125183621_791,32,16115961817904602,12
49787136,RLSSDstarstar,20210125183624_857,20996,16115961832535068,24
4100625,RLSSDstarstar,20210125184421_217,4584,16115966604045260,10
49787136,RLSSDstarstar,20210125184423_214,10356,16115966612183910,24
331776,RLSSDstarstar,20210125184423_779,13,16115966637790338,12
49787136,RLSSDstarstar,20210125184425_129,20023,16115966615499440,24
49787136,RLSSDstarstar,20210125184426_841,16238,16115966641423190,24
331776,RLSSDstarstar,20210125184427_632,1419,16115966675630888,12
49787136,RLSSDstarstar,20210125184428_111,8051,16115966667044610,24
4100625,RLSSDstarstar,20210125184428_371,4456,16115966679809020,10
614656,RLSSDstarstar,20210125184428_533,1638,16115966683716120,8
4100625,RLSSDstarstar,20210125184428_589,4709,16115966681124120,10
1049760000,RLSSDstarstar,20210125184441_06,50434,16115966623910028,36
614656,RLSSDstarstar,20210125184442_825,2809,16115966825663518,8
49787136,RLSSDstarstar,20210125184448_365,21927,16115966843837970,24
614656,RLSSDstarstar,20210125184448_609,1457,16115966885301700,8
4100625,RLSSDstarstar,20210125184453_139,3307,16115966927663450,10
1049760000,RLSSDstarstar,20210125184453_169,51990,16115966732775920,36
614656,RLSSDstarstar,20210125184520_824,1658,16115967207567900,8
331776,RLSSDstarstar,20210125184544_031,1364,16115967439676190,12
614656,RLSSDstarstar,20210125184544_103,1387,16115967440322508,8
1049760000,RLSSDstarstar,20210125184547_558,89127,16115967190951040,36
1049760000,RLSSDstarstar,20210125184602_03,73013,16115967510186580,36
331776,RLSSDstarstar,20210125184610_259,752,16115967702422170,12
1049760000,RLSSDstarstar,20210125184615_018,49426,16115967701235070,36
331776,RLSSDstarstar,20210125184615_315,1606,16115967752820930,12
4100625,RLSSDstarstar,20210125184615_512,5432,16115967753157908,10
614656,RLSSDstarstar,20210125190030_595,1008,16115976287023430,8
49787136,RLSSDstarstar,20210125190033_368,10501,16115976314215270,24
49787136,RLSSDstarstar,20210125190049_787,6561,16115976485542510,24
331776,RLSSDstarstar,20210125190049_889,1785,16115976497883430,12
331776,RLSSDstarstar,20210125190050_109,1805,16115976498903740,12
1049760000,RLSSDstarstar,20210125190059_623,53712,16115976360582270,36
49787136,RLSSDstarstar,20210125190106_216,13371,16115976635182240,24
4100625,RLSSDstarstar,20210125190109_418,4089,16115976689797540,10
1049760000,RLSSDstarstar,20210125190116_336,66060,16115976477477050,36
614656,RLSSDstarstar,20210125190116_452,1611,16115976763406702,8
331776,RLSSDstarstar,20210125190116_937,1224,16115976768726670,12
4100625,RLSSDstarstar,20210125190117_507,5422,16115976769470130,10
614656,RLSSDstarstar,20210125190122_246,1980,16115976821336228,8
614656,RLSSDstarstar,20210125190125_238,984,16115976851978900,8
1049760000,RLSSDstarstar,20210125190125_765,42679,16115976703839820,36
1049760000,RLSSDstarstar,20210125190143_364,61461,16115976857657002,36
614656,RLSSDstarstar,20210125190146_698,1740,16115977066235900,8
4100625,RLSSDstarstar,20210125190147_273,3620,16115977070064680,10
1049760000,RLSSDstarstar,20210125190147_276,77827,16115976852391670,36
49787136,RLSSDstarstar,20210125190201_135,13213,16115977201611610,24
331776,RLSSDstarstar,20210125190211_836,777,16115977318094950,12
4100625,RLSSDstarstar,20210125190212_095,4637,16115977318372322,10
49787136,RLSSDstarstar,20210125190214_627,8887,16115977339649488,24
4100625,RLSSDstarstar,20210125190214_728,3021,16115977345915310,10
331776,RLSSDstarstar,20210125190224_342,836,16115977443278330,12
100,RLSSDstarstar,20210126174525_557,9,16116795255574480,"(10, 20)"
100,RLSSDstarstar,20210126174644_937,15,16116796049374822,"(10, 20)"
100,RLSSDstarstar,20210126174820_832,20,16116797008192580,"(10, 20)"
100,RLSSDstarstar,20210126174820_871,9,16116797008714550,"(10, 20)"
100,RLSSDstarstar,20210126175004_906,29,16116798049063020,"(10, 20)"
100,RLSSDstarstar,20210126180831_392,3,16116809113919352,"(10, 20)"
100,RLSSDstarstar,20210126180831_394,13,16116809113947950,"(10, 20)"
100,RLSSDstarstar,20210126180831_396,44,16116809113956800,"(10, 20)"
100,RLSSDstarstar,20210126180831_402,2,16116809114022390,"(10, 20)"
100,RLSSDstarstar,20210126180831_429,11,16116809114291970,"(10, 20)"
400,RLSSDstarstar,20210126180856_163,16,16116809361633400,"(20, 40)"
400,RLSSDstarstar,20210126180856_164,50,16116809361643260,"(20, 40)"
400,RLSSDstarstar,20210126180856_165,27,16116809361655260,"(20, 40)"
400,RLSSDstarstar,20210126180856_172,26,16116809361716430,"(20, 40)"
400,RLSSDstarstar,20210126180856_188,7,16116809361885210,"(20, 40)"
400,RLSSDstarstar,20210126180918_628,25,16116809586277130,"(20, 60)"
400,RLSSDstarstar,20210126180918_643,64,16116809586418900,"(20, 60)"
400,RLSSDstarstar,20210126180929_234,681736,16116809586486040,"(20, 60)"
400,RLSSDstarstar,20210126180929_42,48,16116809694194700,"(20, 60)"
400,RLSSDstarstar,20210126180929_424,159,16116809694219698,"(20, 60)"
400,RLSSDstarstar,20210126181133_356,26,16116810933562830,"(20, 40)"
900,RLSSDstarstar,20210126181133_358,26,16116810933578600,"(30, 60)"
625,RLSSDstarstar,20210126181218_231,58,16116811382306340,"(25, 50)"
900,RLSSDstarstar,20210126181218_232,11,16116811382322820,"(30, 60)"
1600,RLSSDstarstar,20210126181218_288,24,16116811382876610,"(40, 80)"
1225,RLSSDstarstar,20210126181218_293,125,16116811382902902,"(35, 70)"
400,RLSSDstarstar,20210126181218_308,25,16116811383083420,"(20, 40)"
900,RLSSDstarstar,20210126183051_239,252,16116822512329680,"(30, 120)"
1225,RLSSDstarstar,20210126183106_403,167,16116822663952450,"(35, 140)"
900,RLSSDstarstar,20210126183214_326,481,16116823342999650,"(30, 90)"
1225,RLSSDstarstar,20210126183214_338,409,16116823343278580,"(35, 105)"
900,RLSSDstarstar,20210126183214_377,62,16116823343758290,"(30, 90)"
400,RLSSDstarstar,20210126183214_432,81,16116823344314320,"(20, 60)"
1600,RLSSDstarstar,20210126183214_44,62,16116823344372980,"(40, 120)"
400,RLSSDstarstar,20210126183214_441,18,16116823344415100,"(20, 60)"
900,RLSSDstarstar,20210126183214_498,22,16116823344980070,"(30, 90)"
900,RLSSDstarstar,20210126183214_88,233,16116823348761320,"(30, 90)"
1600,RLSSDstarstar,20210126183214_894,130,16116823348878340,"(40, 120)"
1600,RLSSDstarstar,20210126183214_916,161,16116823349101282,"(40, 120)"
625,RLSSDstarstar,20210126183214_961,28,16116823349608000,"(25, 75)"
1225,RLSSDstarstar,20210126183214_974,91,16116823349706490,"(35, 105)"
625,RLSSDstarstar,20210126183214_978,22,16116823349777010,"(25, 75)"
400,RLSSDstarstar,20210126183214_98,44,16116823349793190,"(20, 60)"
1225,RLSSDstarstar,20210126183214_987,126,16116823349850100,"(35, 105)"
625,RLSSDstarstar,20210126183214_998,235,16116823349925600,"(25, 75)"
400,RLSSDstarstar,20210126183215_001,119,16116823349994522,"(20, 60)"
1600,RLSSDstarstar,20210126183215_019,92,16116823350166820,"(40, 120)"
1225,RLSSDstarstar,20210126183215_036,253,16116823350309430,"(35, 105)"
400,RLSSDstarstar,20210126183215_038,91,16116823350377190,"(20, 60)"
625,RLSSDstarstar,20210126183215_052,69,16116823350508390,"(25, 75)"
625,RLSSDstarstar,20210126183215_064,172,16116823350617910,"(25, 75)"
1600,RLSSDstarstar,20210126183215_075,156,16116823350689340,"(40, 120)"
1225,RLSSDstarstar,20210126183215_079,107,16116823350764900,"(35, 105)"
900,RLSSDstarstar,20210126183215_167,134,16116823351644080,"(30, 90)"
1225,RLSSDstarstar,20210126183225_294,91,16116823452913950,"(35, 105)"
1225,RLSSDstarstar,20210126183225_302,216,16116823452948640,"(35, 105)"
1225,RLSSDstarstar,20210126183225_322,341,16116823453160480,"(35, 105)"
1225,RLSSDstarstar,20210126183225_338,273,16116823453317760,"(35, 105)"
400,RLSSDstarstar,20210126183225_342,53,16116823453409500,"(20, 60)"
400,RLSSDstarstar,20210126183225_343,28,16116823453427752,"(20, 60)"
1600,RLSSDstarstar,20210126183227_366,85529,16116823453442490,"(40, 120)"
625,RLSSDstarstar,20210126183227_369,43,16116823473682850,"(25, 75)"
625,RLSSDstarstar,20210126183228_328,44,16116823483283030,"(25, 75)"
625,RLSSDstarstar,20210126183228_341,33,16116823483407500,"(25, 75)"
625,RLSSDstarstar,20210126183228_343,71,16116823483421810,"(25, 75)"
400,RLSSDstarstar,20210126183228_646,53,16116823486447690,"(20, 60)"
625,RLSSDstarstar,20210126183228_648,79,16116823486468760,"(25, 75)"
900,RLSSDstarstar,20210126183240_587,257,16116823605800890,"(30, 90)"
1225,RLSSDstarstar,20210126183240_608,537,16116823605880440,"(35, 105)"
400,RLSSDstarstar,20210126183240_613,184,16116823606093800,"(20, 60)"
900,RLSSDstarstar,20210126183240_683,92,16116823606808040,"(30, 90)"
1600,RLSSDstarstar,20210126183240_757,47,16116823607552860,"(40, 120)"
1600,RLSSDstarstar,20210126183240_763,99,16116823607591838,"(40, 120)"
625,RLSSDstarstar,20210126183240_795,60,16116823607934120,"(25, 75)"
3600,RLSSDstarstar,20210126183240_801,86,16116823607962640,"(60, 180)"
3600,RLSSDstarstar,20210126183240_819,263,16116823608027490,"(60, 180)"
625,RLSSDstarstar,20210126183240_929,42,16116823609284502,"(25, 75)"
400,RLSSDstarstar,20210126183240_955,778,16116823609413200,"(20, 60)"
1225,RLSSDstarstar,20210126183241_029,115,16116823610263000,"(35, 105)"
1600,RLSSDstarstar,20210126183241_071,213,16116823610631190,"(40, 120)"
900,RLSSDstarstar,20210126183241_087,64,16116823610846350,"(30, 90)"
1600,RLSSDstarstar,20210126183241_13,137,16116823611244510,"(40, 120)"
1225,RLSSDstarstar,20210126183241_142,173,16116823611337480,"(35, 105)"
1225,RLSSDstarstar,20210126183241_156,128,16116823611507690,"(35, 105)"
400,RLSSDstarstar,20210126183241_169,178,16116823611644160,"(20, 60)"
625,RLSSDstarstar,20210126183241_192,94,16116823611892992,"(25, 75)"
1225,RLSSDstarstar,20210126183241_242,153,16116823612359150,"(35, 105)"
625,RLSSDstarstar,20210126183241_258,78,16116823612555440,"(25, 75)"
900,RLSSDstarstar,20210126183241_273,20,16116823612731500,"(30, 90)"
3600,RLSSDstarstar,20210126183241_285,154,16116823612748410,"(60, 180)"
900,RLSSDstarstar,20210126183241_292,86,16116823612904760,"(30, 90)"
625,RLSSDstarstar,20210126183241_322,90,16116823613207810,"(25, 75)"
400,RLSSDstarstar,20210126183241_337,76,16116823613347790,"(20, 60)"
400,RLSSDstarstar,20210126183241_345,145,16116823613437280,"(20, 60)"
400,RLSSDstarstar,20210126183241_405,76,16116823614039330,"(20, 60)"
400,RLSSDstarstar,20210126183241_413,264,16116823614067572,"(20, 60)"
3600,RLSSDstarstar,20210126183241_43,271,16116823614140790,"(60, 180)"
400,RLSSDstarstar,20210126183241_445,93,16116823614434940,"(20, 60)"
3600,RLSSDstarstar,20210126183241_56,143,16116823615526360,"(60, 180)"
1600,RLSSDstarstar,20210126183241_613,83,16116823616101020,"(40, 120)"
1225,RLSSDstarstar,20210126183241_644,246,16116823616366680,"(35, 105)"
1225,RLSSDstarstar,20210126183241_648,78,16116823616455160,"(35, 105)"
1225,RLSSDstarstar,20210126183241_665,184,16116823616594210,"(35, 105)"
3600,RLSSDstarstar,20210126183241_717,203,16116823617049410,"(60, 180)"
3600,RLSSDstarstar,20210126183241_76,418,16116823617374690,"(60, 180)"
1600,RLSSDstarstar,20210126183241_957,290,16116823619460180,"(40, 120)"
3600,RLSSDstarstar,20210126183242_058,323,16116823620410150,"(60, 180)"
1600,RLSSDstarstar,20210126183242_116,284,16116823621074110,"(40, 120)"
625,RLSSDstarstar,20210126183242_134,56,16116823621327040,"(25, 75)"
400,RLSSDstarstar,20210126183242_18,168,16116823621783120,"(20, 60)"
1600,RLSSDstarstar,20210126183242_222,444,16116823622093520,"(40, 120)"
1600,RLSSDstarstar,20210126183242_252,128,16116823622464760,"(40, 120)"
1600,RLSSDstarstar,20210126183242_261,183,16116823622534980,"(40, 120)"
3600,RLSSDstarstar,20210126183242_301,67,16116823622969850,"(60, 180)"
